trial_id,global_trial_index,element_trial_hash,measurement_hash,method_id,noise_profile_id,L,profile_id,replicate_id,white_beamspace_snr_target_db,applicable,applicability_status,applicability_uses_registered_scenario_flag,fit_valid,fit_status,raw_vertical_eigenvalues_top6,fbss_eigenvalues_top6,raw_signal_noise_eigengap,fbss_signal_noise_eigengap,vertical_covariance_condition_proxy,fbss_condition_proxy,vertical_hermitian_residual,fbss_hermitian_residual,fb_structure_residual,noise_whitening_residual,sample_eigenvalues_top6,element_music_sample_rank,element_music_rank_threshold,element_music_local_peak_count,element_music_top10_peaks,elevation_fit_valid,elevation_fit_status,elevations_hat_deg,elevation_selection_values,gfbss_candidate_count,gfbss_top10_elevation_peaks,gfbss_selected_elevations,root_polynomial_degree,all_root_count,registered_root_count,top10_registered_root_elevations,root_moduli,root_phases,selected_roots,esprit_shift_matrix_rank,S1_singular_values,esprit_eigenvalue_real,esprit_eigenvalue_imag,esprit_eigenvalue_modulus,esprit_eigenvalue_phase,conditional_az_cml_executed,conditional_az_cml_valid,conditional_az_cml_status,coarse_candidate_count,continuous_start_count,best_coarse_loglik,selected_start,sweep_count,truth_used_in_fit_flag,profile_used_in_fit_flag
MC1_K2_N2_L4_SP6_P3_R09,1319,24a425e61a82c796f8f7d7fa21378fcec8ed22836bbd83aa9f73897d21e68b4e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[3.8637728465607526 3.0866689850464231 2.7573949777286622 2.5506906921459591 2.3045092197242902 1.9278170382051318],[3.5543221910673002 2.8618883362954457 2.6904331705722861 2.4561828974415625 2.3254963770739638 1.812842697359534],1.11941488614337,1.06372771775137,15.2349430514616,10.9512151336891,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP10_P3_R09,1320,c9e6e9cd7c45d34cc5431738dd9dff516f4ca980a460f1258c57029cc7bbef31,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,10,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[6.2050855804452461 3.1905519067495374 2.7634357608919258 2.57877734066812 2.3132721293249734 1.9287753758363395],[5.9218734396537389 2.8629745803669966 2.7160728592492407 2.4563620782190676 2.324634479520078 1.8120471068440982],1.15455982436869,1.05408607527501,24.4763868628477,18.2443323266169,0,0,0,8.11805783927532e-16,[705.11238935197684 552.82225394741272 532.97617444379171 514.27080588427862 1.0610816597582252e-12 1.0297822341975121e-12],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP10_P3_R09,1320,c9e6e9cd7c45d34cc5431738dd9dff516f4ca980a460f1258c57029cc7bbef31,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,10,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[6.2050855804452461 3.1905519067495374 2.7634357608919258 2.57877734066812 2.3132721293249734 1.9287753758363395],[5.9218734396537389 2.8629745803669966 2.7160728592492407 2.4563620782190676 2.324634479520078 1.8120471068440982],1.15455982436869,1.05408607527501,24.4763868628477,18.2443323266169,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP10_P3_R09,1320,c9e6e9cd7c45d34cc5431738dd9dff516f4ca980a460f1258c57029cc7bbef31,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,10,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[6.2050855804452461 3.1905519067495374 2.7634357608919258 2.57877734066812 2.3132721293249734 1.9287753758363395],[5.9218734396537389 2.8629745803669966 2.7160728592492407 2.4563620782190676 2.324634479520078 1.8120471068440982],1.15455982436869,1.05408607527501,24.4763868628477,18.2443323266169,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP10_P3_R09,1320,c9e6e9cd7c45d34cc5431738dd9dff516f4ca980a460f1258c57029cc7bbef31,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,10,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[6.2050855804452461 3.1905519067495374 2.7634357608919258 2.57877734066812 2.3132721293249734 1.9287753758363395],[5.9218734396537389 2.8629745803669966 2.7160728592492407 2.4563620782190676 2.324634479520078 1.8120471068440982],1.15455982436869,1.05408607527501,24.4763868628477,18.2443323266169,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R09,1321,bcd4bf1ce7c10a5283f1641c1fef61efe46767a2f4b1def630d1fb49dd09e7b8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,14,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[12.38434279676536 3.2148273348734713 2.7673437354557433 2.5855130765119672 2.3161976975776262 1.929871836601224],[11.885995920987657 2.8650670131272196 2.7240423980337347 2.4569397727342475 2.3247222815323303 1.813411506338533],1.16170148785078,1.05177034512946,48.8522586251559,36.618653944976,0,0,0,8.11805783927532e-16,[947.28418753224048 553.75256749012522 535.54723277026881 514.96060764807669 1.5390997808700638e-12 1.3720981019121276e-12],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R09,1321,bcd4bf1ce7c10a5283f1641c1fef61efe46767a2f4b1def630d1fb49dd09e7b8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,14,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[12.38434279676536 3.2148273348734713 2.7673437354557433 2.5855130765119672 2.3161976975776262 1.929871836601224],[11.885995920987657 2.8650670131272196 2.7240423980337347 2.4569397727342475 2.3247222815323303 1.813411506338533],1.16170148785078,1.05177034512946,48.8522586251559,36.618653944976,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R09,1321,bcd4bf1ce7c10a5283f1641c1fef61efe46767a2f4b1def630d1fb49dd09e7b8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,14,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[12.38434279676536 3.2148273348734713 2.7673437354557433 2.5855130765119672 2.3161976975776262 1.929871836601224],[11.885995920987657 2.8650670131272196 2.7240423980337347 2.4569397727342475 2.3247222815323303 1.813411506338533],1.16170148785078,1.05177034512946,48.8522586251559,36.618653944976,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R09,1321,bcd4bf1ce7c10a5283f1641c1fef61efe46767a2f4b1def630d1fb49dd09e7b8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,14,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[12.38434279676536 3.2148273348734713 2.7673437354557433 2.5855130765119672 2.3161976975776262 1.929871836601224],[11.885995920987657 2.8650670131272196 2.7240423980337347 2.4569397727342475 2.3247222815323303 1.813411506338533],1.16170148785078,1.05177034512946,48.8522586251559,36.618653944976,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R09,1322,1b4be23157e23fe80d4d43b86f89ef20f22aeb655b07a02a8d140d953a146b5d,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,18,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[27.844712703023923 3.2262266254642089 2.7738486148483799 2.585762355962705 2.3182015454251279 1.9366576105039401],[26.755615290451345 2.8707562353694733 2.7350207115107894 2.4603578267612156 2.3282280019119712 1.8879813501341536],1.16308676983822,1.04962870053869,109.809945800855,82.4324585153029,0,0,0,8.11805783927532e-16,[1555.4993367709483 554.58283734528789 538.25649395314099 515.24686873432643 2.1371901977281119e-12 1.9265576579539798e-12],4,4.72937244921923e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R09,1322,1b4be23157e23fe80d4d43b86f89ef20f22aeb655b07a02a8d140d953a146b5d,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,18,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[27.844712703023923 3.2262266254642089 2.7738486148483799 2.585762355962705 2.3182015454251279 1.9366576105039401],[26.755615290451345 2.8707562353694733 2.7350207115107894 2.4603578267612156 2.3282280019119712 1.8879813501341536],1.16308676983822,1.04962870053869,109.809945800855,82.4324585153029,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R09,1322,1b4be23157e23fe80d4d43b86f89ef20f22aeb655b07a02a8d140d953a146b5d,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,18,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[27.844712703023923 3.2262266254642089 2.7738486148483799 2.585762355962705 2.3182015454251279 1.9366576105039401],[26.755615290451345 2.8707562353694733 2.7350207115107894 2.4603578267612156 2.3282280019119712 1.8879813501341536],1.16308676983822,1.04962870053869,109.809945800855,82.4324585153029,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R09,1322,1b4be23157e23fe80d4d43b86f89ef20f22aeb655b07a02a8d140d953a146b5d,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,18,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[27.844712703023923 3.2262266254642089 2.7738486148483799 2.585762355962705 2.3182015454251279 1.9366576105039401],[26.755615290451345 2.8707562353694733 2.7350207115107894 2.4603578267612156 2.3282280019119712 1.8879813501341536],1.16308676983822,1.04962870053869,109.809945800855,82.4324585153029,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R09,1323,859729305243c3512f231db809d45f469ae0477cec34ca99e337008f483d1ee7,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,22,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[66.45076140771431 3.2385755318717058 2.7898837496196167 2.5831772602241188 2.3222231373019486 1.987143156503383],[63.882205762038737 2.9046574640394969 2.7750610503710695 2.4837908630208307 2.3522386815007104 2.1325404898934952],1.16082812852445,1.0467003829163,261.936766430833,196.825453064296,0,0,0,8.11805783927532e-16,[3074.8440869760834 556.69429722079474 543.3032799136613 515.35207392765687 4.9056021456341941e-12 4.2960918964719753e-12],4,9.45874489843845e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R09,1323,859729305243c3512f231db809d45f469ae0477cec34ca99e337008f483d1ee7,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,22,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[66.45076140771431 3.2385755318717058 2.7898837496196167 2.5831772602241188 2.3222231373019486 1.987143156503383],[63.882205762038737 2.9046574640394969 2.7750610503710695 2.4837908630208307 2.3522386815007104 2.1325404898934952],1.16082812852445,1.0467003829163,261.936766430833,196.825453064296,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R09,1323,859729305243c3512f231db809d45f469ae0477cec34ca99e337008f483d1ee7,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,22,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[66.45076140771431 3.2385755318717058 2.7898837496196167 2.5831772602241188 2.3222231373019486 1.987143156503383],[63.882205762038737 2.9046574640394969 2.7750610503710695 2.4837908630208307 2.3522386815007104 2.1325404898934952],1.16082812852445,1.0467003829163,261.936766430833,196.825453064296,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R09,1323,859729305243c3512f231db809d45f469ae0477cec34ca99e337008f483d1ee7,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,22,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[66.45076140771431 3.2385755318717058 2.7898837496196167 2.5831772602241188 2.3222231373019486 1.987143156503383],[63.882205762038737 2.9046574640394969 2.7750610503710695 2.4837908630208307 2.3522386815007104 2.1325404898934952],1.16082812852445,1.0467003829163,261.936766430833,196.825453064296,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R10,1324,0e515fd882c653a4049fbb0de153009d079563442602d4dc07906dae0d70f2bd,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,10,-6,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[2.9728440036839809 2.8614291367657376 2.5811041935325143 2.3869916919885501 2.2866659894363814 2.1147503000642565],[2.7665247234934949 2.6915268985766194 2.4679622050772028 2.3644080826375813 2.2097709504394301 2.0441058037707078],1.10860659710508,1.09058675738206,12.9152412754214,8.97306408107577,0,0,0,8.11805783927532e-16,[548.79595031582699 530.03787662174409 510.71533064078602 493.77215286653689 8.5245239722376915e-13 7.6290057884754978e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R10,1324,0e515fd882c653a4049fbb0de153009d079563442602d4dc07906dae0d70f2bd,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,10,-6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[2.9728440036839809 2.8614291367657376 2.5811041935325143 2.3869916919885501 2.2866659894363814 2.1147503000642565],[2.7665247234934949 2.6915268985766194 2.4679622050772028 2.3644080826375813 2.2097709504394301 2.0441058037707078],1.10860659710508,1.09058675738206,12.9152412754214,8.97306408107577,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R10,1324,0e515fd882c653a4049fbb0de153009d079563442602d4dc07906dae0d70f2bd,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,10,-6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[2.9728440036839809 2.8614291367657376 2.5811041935325143 2.3869916919885501 2.2866659894363814 2.1147503000642565],[2.7665247234934949 2.6915268985766194 2.4679622050772028 2.3644080826375813 2.2097709504394301 2.0441058037707078],1.10860659710508,1.09058675738206,12.9152412754214,8.97306408107577,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R10,1324,0e515fd882c653a4049fbb0de153009d079563442602d4dc07906dae0d70f2bd,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,10,-6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[2.9728440036839809 2.8614291367657376 2.5811041935325143 2.3869916919885501 2.2866659894363814 2.1147503000642565],[2.7665247234934949 2.6915268985766194 2.4679622050772028 2.3644080826375813 2.2097709504394301 2.0441058037707078],1.10860659710508,1.09058675738206,12.9152412754214,8.97306408107577,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP0_P3_R10,1325,17bc4c8a1b8903644603a7af9504f0cb37d1c8a72dfcaf7bc4737a59a1a7416a,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,10,0,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[3.045305537843237 2.9091628726410841 2.626450133901038 2.4414400918618893 2.3101633954480971 2.1762347883728004],[2.767895599506065 2.7522743426047596 2.5639415437081778 2.4678905849168538 2.2096408882992176 2.1074710361417024],1.10764062682589,1.07345440435596,13.2246201567534,8.97725330941603,0,0,0,8.11805783927532e-16,[554.41041778577926 532.87485329844731 510.9210855146668 499.13489806538735 1.3979109965735784e-12 7.3906249855540238e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP0_P3_R10,1325,17bc4c8a1b8903644603a7af9504f0cb37d1c8a72dfcaf7bc4737a59a1a7416a,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,10,0,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[3.045305537843237 2.9091628726410841 2.626450133901038 2.4414400918618893 2.3101633954480971 2.1762347883728004],[2.767895599506065 2.7522743426047596 2.5639415437081778 2.4678905849168538 2.2096408882992176 2.1074710361417024],1.10764062682589,1.07345440435596,13.2246201567534,8.97725330941603,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
